Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,EquipmentType,TypeCode,Year,Make,Model,Category,Class,GearType,EngineType,Complex,HighPerformance,Pressurized,TAA
2011-03-09,OK-LNK,,,,,,,,,,55,55,0,0,,0,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,LENERT B.,,,,,,,,,,,,,,,,,FI/IRI conversion: spin training Zlin 142 w/Boris
2011-03-12,HA-LPF,,,,,,,,,,60,0,60,0,,60,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,ZAKOWICZ A.,SELF,,,,,,,,,,,,,,,,,ILS13R
2011-03-12,HA-LPF,,,,,,,,,,63,0,63,63,,63,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,ZAKOWICZ A.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-03-15,HA-LPE,,,,,,,,,,107,0,107,107,,107,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,VOR25
2011-03-15,HA-LPE,,,,,,,,,,102,0,102,102,,102,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS06
2011-03-16,HA-LPE,,,,,,,,,,115,0,115,0,,115,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS16L
2011-03-16,HA-LPE,,,,,,,,,,100,0,100,0,,100,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS13
2011-03-16,HA-LPE,,,,,,,,,,111,0,111,111,,111,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS08 autoland
2011-03-16,HA-LPE,,,,,,,,,,110,0,110,110,,110,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-03-18,HA-LPF,,,,,,,,,,110,0,110,0,,110,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS34R
2011-03-18,HA-LPF,,,,,,,,,,110,0,110,0,,110,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-18,HA-LPF,,,,,,,,,,110,0,110,102,,110,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS26
2011-03-18,HA-LPF,,,,,,,,,,105,0,105,105,,105,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-21,HA-LPE,,,,,,,,,,110,0,110,0,,110,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JURAN T.,SELF,,,,,,,,,,,,,,,,,ILS08
2011-03-21,HA-LPE,,,,,,,,,,113,0,113,0,,113,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JURAN T.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-21,HA-LPE,,,,,,,,,,117,0,117,0,,117,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JURAN T.,SELF,,,,,,,,,,,,,,,,,LOC06
2011-03-21,HA-LPE,,,,,,,,,,111,0,111,0,,111,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JURAN T.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-22,HA-LPF,,,,,,,,,,70,0,70,0,,70,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS28
2011-03-22,HA-LPF,,,,,,,,,,52,0,52,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-22,HA-LPF,,,,,,,,,,65,0,65,0,,65,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS07
2011-03-22,HA-LPF,,,,,,,,,,75,0,75,0,,75,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-23,HA-LPF,,,,,,,,,,80,0,80,0,,80,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS25
2011-03-23,HA-LPF,,,,,,,,,,90,0,90,0,,90,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-23,HA-LPF,,,,,,,,,,80,0,80,0,,80,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS22
2011-03-23,HA-LPF,,,,,,,,,,90,0,90,0,,90,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-25,HA-LPF,,,,,,,,,,85,0,85,0,,85,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS25 autoland
2011-03-25,HA-LPF,,,,,,,,,,77,0,77,0,,77,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS24 flap3
2011-03-25,HA-LPF,,,,,,,,,,82,0,82,0,,82,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS22 flap3
2011-03-25,HA-LPF,,,,,,,,,,82,0,82,0,,82,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-26,HA-LPF,,,,,,,,,,66,0,66,0,,66,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS07
2011-03-26,HA-LPF,,,,,,,,,,72,0,72,0,,72,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-29,OK-ABC,,,,,,,,,,125,0,0,0,,0,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,125,,,,,,SELF,BLAHA J.,,,,,,,,,,,,,,,,,IRI(A) skill test iaw JAR FCL 1.390
2011-03-30,HA-LPE,,,,,,,,,,71,0,71,0,,71,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS25
2011-03-30,HA-LPE,,,,,,,,,,84,0,84,0,,84,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-30,HA-LPE,,,,,,,,,,81,0,81,0,,81,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS22
2011-03-30,HA-LPE,,,,,,,,,,91,0,91,0,,91,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-31,HA-LPF,,,,,,,,,,110,0,110,7,,110,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,DALRYMPLE N.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-03-31,HA-LPF,,,,,,,,,,120,0,120,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,DALRYMPLE N.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-01,HA-LPF,,,,,,,,,,119,0,119,15,,119,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS26 m/thrust
2011-04-01,HA-LPF,,,,,,,,,,126,0,126,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-01,HA-LPF,,,,,,,,,,67,0,67,67,,67,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS28
2011-04-02,HA-LPF,,,,,,,,,,65,0,65,0,,65,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS07
2011-04-02,HA-LPF,,,,,,,,,,85,0,85,0,,85,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-02,HA-LPF,,,,,,,,,,85,0,85,0,,85,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS26 raw data
2011-04-03,HA-LPF,,,,,,,,,,110,0,110,8,,110,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS26
2011-04-03,HA-LPF,,,,,,,,,,103,0,103,0,,103,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS24 raw data
2011-04-03,HA-LPF,,,,,,,,,,72,0,72,0,,72,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS28 raw data
2011-04-03,HA-LPF,,,,,,,,,,80,0,80,0,,80,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-04,HA-LPF,,,,,,,,,,90,0,90,0,,90,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS22
2011-04-09,HA-LPE,,,,,,,,,,180,0,180,0,,0,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS33R
2011-04-09,HA-LPE,,,,,,,,,,160,0,160,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS31
2011-04-10,HA-LPF,,,,,,,,,,114,0,114,0,,114,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS08
2011-04-10,HA-LPF,,,,,,,,,,120,0,120,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS28
2011-04-10,HA-LPF,,,,,,,,,,124,0,124,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS08
2011-04-10,HA-LPF,,,,,,,,,,105,0,105,105,,105,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-11,HA-LPE,,,,,,,,,,101,0,101,0,,101,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS07
2011-04-11,HA-LPE,,,,,,,,,,120,0,120,0,,0,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-11,HA-LPE,,,,,,,,,,115,0,115,82,,115,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS18
2011-04-11,HA-LPE,,,,,,,,,,97,0,97,97,,97,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-12,HA-LPF,,,,,,,,,,130,0,130,0,,130,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS25R
2011-04-12,HA-LPF,,,,,,,,,,140,0,140,140,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-14,HA-LPE,,,,,,,,,,63,0,63,0,,63,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS07
2011-04-14,HA-LPE,,,,,,,,,,74,0,74,0,,74,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-19,HA-LPE,,,,,,,,,,111,0,111,0,,111,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,ZAKOWICZ A.,SELF,,,,,,,,,,,,,,,,,ILS24W raw data man thrst
2011-04-19,HA-LPE,,,,,,,,,,107,0,107,0,,107,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,ZAKOWICZ A.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-04-20,HA-LPE,,,,,,,,,,86,0,86,0,,86,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS25
2011-04-20,HA-LPE,,,,,,,,,,76,0,76,0,,76,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-04-20,OK-HKC,,,,,,,,,,55,55,55,0,,0,,,,2,2,0,0,2,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SCHMIEDBERGER J.,,,,,,,,,,,,,,,,,2 x RWY 10
2011-04-20,OK-HKC,,,,,,,,,,55,55,0,0,,0,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,BLAHA J.,,,,,,,,,,,,,,,,,FI(A) exam
2011-04-20,OK-HKC,,,,,,,,,,40,40,40,0,,0,,,,3,3,0,0,3,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SCHMIEDBERGER J.,,,,,,,,,,,,,,,,,visual 09
2011-04-21,HA-LPF,,,,,,,,,,111,0,111,0,,111,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-21,HA-LPF,,,,,,,,,,110,0,110,0,,110,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-04-22,HA-LPF,,,,,,,,,,131,0,131,0,,131,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS08
2011-04-22,HA-LPF,,,,,,,,,,101,0,101,0,,101,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-04-22,HA-LPF,,,,,,,,,,75,0,75,0,,75,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS28
2011-04-22,HA-LPF,,,,,,,,,,75,0,75,0,,75,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-04-23,HA-LPF,,,,,,,,,,76,0,76,0,,76,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS07
2011-04-23,HA-LPF,,,,,,,,,,75,0,75,0,,75,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-04-24,HA-LPF,,,,,,,,,,79,0,79,0,,79,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS25
2011-04-24,HA-LPF,,,,,,,,,,72,0,72,0,,72,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-04-24,HA-LPF,,,,,,,,,,80,0,80,0,,80,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS04
2011-04-24,HA-LPF,,,,,,,,,,85,0,85,0,,85,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-04-28,HA-LPE,,,,,,,,,,75,0,75,0,,75,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS07
2011-04-28,HA-LPE,,,,,,,,,,77,0,77,0,,77,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-04-29,HA-LPF,,,,,,,,,,85,0,85,0,,85,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,STAHLI P.,SELF,,,,,,,,,,,,,,,,,ILS25 cat 2
2011-04-29,HA-LPF,,,,,,,,,,85,0,85,0,,85,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,STAHLI P.,SELF,,,,,,,,,,,,,,,,,ILS06 flap 3
2011-04-29,HA-LPF,,,,,,,,,,75,0,75,0,,75,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,STAHLI P.,SELF,,,,,,,,,,,,,,,,,NDB 04
2011-04-29,HA-LPF,,,,,,,,,,90,0,90,0,,90,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,STAHLI P.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-04-30,HA-LPE,,,,,,,,,,180,0,180,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JURAN T.,SELF,,,,,,,,,,,,,,,,,ILS33R
2011-04-30,HA-LPE,,,,,,,,,,175,0,175,0,,175,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JURAN T.,SELF,,,,,,,,,,,,,,,,,ILS06
2011-05-01,HA-LPE,,,,,,,,,,115,0,115,0,,115,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS08
2011-05-01,HA-LPE,,,,,,,,,,110,0,110,0,,110,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,VOR10
2011-05-01,HA-LPE,,,,,,,,,,130,0,130,0,,130,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS08
2011-05-01,HA-LPE,,,,,,,,,,105,0,105,97,,105,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS24
2011-05-02,HA-LPF,,,,,,,,,,116,0,116,0,,116,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS08
2011-05-02,HA-LPF,,,,,,,,,,115,0,115,0,,115,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,VOR10
2011-05-02,HA-LPF,,,,,,,,,,123,0,123,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS08
2011-05-02,HA-LPF,,,,,,,,,,100,0,100,84,,100,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MARTIN Jorge,SELF,,,,,,,,,,,,,,,,,ILS06
2011-05-03,HA-LPE,,,,,,,,,,114,0,114,0,,114,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS08 man thrust
2011-05-03,HA-LPE,,,,,,,,,,105,0,105,72,,105,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-05-06,HA-LPF,,,,,,,,,,122,0,122,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS08
2011-05-06,HA-LPF,,,,,,,,,,117,0,117,0,,117,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-05-07,HA-LPE,,,,,,,,,,205,0,205,0,,205,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS18L
2011-05-07,HA-LPE,,,,,,,,,,175,0,175,0,,175,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,REINMULLER C.,SELF,,,,,,,,,,,,,,,,,ILS24
2011-05-10,HA-LPE,,,,,,,,,,185,0,185,0,,0,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,METTLICH M.,SELF,,,,,,,,,,,,,,,,,ILS18L
2011-05-10,HA-LPE,,,,,,,,,,175,0,175,0,,175,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,METTLICH M.,SELF,,,,,,,,,,,,,,,,,ILS13
2011-05-12,HA-LPF,,,,,,,,,,120,0,120,0,,0,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS26
2011-05-12,HA-LPF,,,,,,,,,,102,0,102,73,,102,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,RUBIO A.,SELF,,,,,,,,,,,,,,,,,ILS31
2011-05-13,HA-LPE,,,,,,,,,,105,0,105,0,,105,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,STAHLI P.,SELF,,,,,,,,,,,,,,,,,ILS07
2011-05-13,HA-LPE,,,,,,,,,,102,0,102,0,,102,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,STAHLI P.,SELF,,,,,,,,,,,,,,,,,ILS31
2011-05-13,HA-LPE,,,,,,,,,,110,0,110,0,,110,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,STAHLI P.,SELF,,,,,,,,,,,,,,,,,ILS36
2011-05-13,HA-LPE,,,,,,,,,,100,0,100,97,,100,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,STAHLI P.,SELF,,,,,,,,,,,,,,,,,ILS13
2011-05-14,HA-LPF,,,,,,,,,,139,0,139,0,,139,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS26
2011-05-14,HA-LPF,,,,,,,,,,110,0,110,67,,110,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,JARVIS P.,SELF,,,,,,,,,,,,,,,,,ILS13
2011-05-18,HA-LPU,,,,,,,,,,80,0,80,0,,80,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS25
2011-05-18,HA-LPU,,,,,,,,,,80,0,80,0,,80,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS13
2011-05-18,HA-LPU,,,,,,,,,,80,0,80,0,,80,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS22
2011-05-18,HA-LPU,,,,,,,,,,85,0,85,0,,85,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS13
2011-05-19,HA-LPU,,,,,,,,,,65,0,65,0,,65,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS29
2011-05-19,HA-LPU,,,,,,,,,,85,0,85,0,,85,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,MEIJOME M.,SELF,,,,,,,,,,,,,,,,,ILS13
2011-05-21,HA-LPB,,,,,,,,,,69,0,69,0,,69,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS07
2011-05-21,HA-LPB,,,,,,,,,,67,0,67,0,,67,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS31
2011-05-21,HA-LPB,,,,,,,,,,93,0,93,0,,93,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS16R
2011-05-21,HA-LPB,,,,,,,,,,115,0,115,0,,115,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,CUMAN R.,SELF,,,,,,,,,,,,,,,,,ILS31
2011-05-22,HA-LPE,,,,,,,,,,122,0,122,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,METTLICH M.,SELF,,,,,,,,,,,,,,,,,ILS26
